phone,customer_id
1693876743,4766
1694191939,2435
1694489905,6602
1698414143,6088
1698960878,10549
1700842003,4941
1703557204,880
1704054355,790
1704454393,104
1708518979,5286
1709442057,6408
1709649752,5398
1709767770,8481
1709965286,10657
1712966253,612
1714913650,6942
1715996566,2214
1716687219,403
1717421240,5231
1717623897,1001
1718107789,4593
1718905659,10893
1720154927,1698
1720163461,4752
1720414196,5648
1720904193,9675
1721355058,1942
1721393547,6861
1722346473,7465
1728009338,6627
1729257717,3303
1731785856,3185
1732529754,8410
1735743048,2915
1735926350,7863
1736571605,6342
1737180029,3070
1737442500,2742
1739793544,2172
1743126369,5660
1743432471,3828
1743585336,5225
1744320407,589
1744379760,4340
1744850424,10388
1745978395,8527
1746285122,2769
1747130546,5104
1747823251,5636
1748370808,3454
1748488250,1095
1751253858,1176
1751322890,9343
1753970060,1166
1754778318,7794
1756280793,7270
1757374996,6973
1757985631,4543
1760239121,9586
1760345658,3511
1763488116,2349
1763548291,3225
1764857033,7603
1765909674,5404
1766980625,6300
1769584179,4436
1770499849,5318
1771977819,7061
1773116292,2378
1773349998,3312
1774143237,4184
1777367380,6402
1777501633,138
1778013820,7464
1778153923,218
1778628061,2956
1782114879,9636
1782924379,9946
1786291660,8004
1787919234,1283
1789324880,2596
1791210166,2488
1791624115,2601
1792614961,1270
1793800522,9957
1793971141,657
1794157333,3259
1795829685,1006
1796403747,156
1796509008,702
1796581462,5255
1796689639,5656
1797486961,1922
1798057890,10420
1798538859,7171
1799186145,7023
1799694083,6398
1799700745,5135
1799729059,6418
1800804778,6802
1801232013,7297
1801477137,10109
1802197890,1513
1803538442,7044
1803774922,7265
1804416297,5175
1806588420,4517
1806609585,1172
1810291158,1232
1811183779,8466
1813029168,10366
1813197445,10295
1813212596,7891
1813325536,260
1814852440,644
1815761441,8474
1816124387,2127
1816390270,337
1817269758,2227
1817303814,5633
1817679544,9406
1819681039,9300
1823255680,4196
1826255781,10062
1826564404,7236
1831411124,1169
1831575775,6355
1831725564,3802
1832054008,8154
1832652091,2243
1833278505,5441
1834462620,6060
1834697119,8255
1834813107,5357
1835651463,48
1839629151,636
1839846322,3629
1839930109,1038
1840692533,10539
1844051159,6756
1844254071,4234
1844303681,8462
1844503655,2411
1845446757,7921
1847188268,8346
1848391189,554
1848622768,8166
1849667647,10574
1849674087,5631
1852176207,6312
1852296427,7511
1852346958,10253
1853967002,6052
1854015333,3765
1854115921,13
1854260302,8199
1854536922,5992
1854595113,3035
1854788349,8700
1856237355,257
1856522713,3970
1857949174,10464
1858497899,7889
1858630293,4406
1858725678,5607
1859428283,10277
1861876821,10463
1863281570,8751
1863713578,7120
1863814648,7504
1864818277,4171
1864881499,5049
1865522370,4702
1867114202,10997
1868387893,5213
1868568643,8500
1870051021,9578
1870214698,7962
1871020258,3539
1871818192,7398
1872904751,524
1873339028,10637
1873836071,1602
1874916897,6533
1875079313,10062
1875959814,4554
1876136950,7820
1876708702,1033
1879063459,1096
1880845190,3404
1881220724,3432
1883328575,2648
1883790324,6530
1885154544,1422
1885231338,7698
1885238846,10334
1888055572,6357
1888421359,3366
1888539600,6676
1890207945,5495
1890794736,3030
1891221788,8117
1892423065,9550
1892681357,8881
1893245479,6713
1894765415,3558
1896648204,10933
1898324983,8343
1898842741,9512
1899312911,3544
1899470272,2314
1899999398,2144
1901387291,2590
1902608607,4555
1903206695,1303
1904068330,764
1905478708,2219
1906376790,6334
1907014723,8535
1907191297,10055
1907764414,5526
1908290669,10739
1908333102,3954
1910911728,2398
1912184571,10413
1912825078,2105
1915247268,4731
1915254562,1837
1915773528,8823
1916256852,10214
1916497039,4161
1917811556,6916
1918502165,9497
1918803056,4936
1919055757,6366
1919078657,8607
1920908605,203
1921056596,5539
1922127854,6896
1923713183,10471
1924258011,8638
1925817696,10588
1927502953,725
1928793625,1796
1929086922,8828
1930310614,3651
1931287261,2667
1931377141,8226
1931936867,6901
1932673558,6233
1932993672,2273
1933116437,754
1933983780,10020
1935548573,10260
1937025432,4868
1937200534,9281
1937250829,8913
1939143281,8717
1939726004,1016
1942382223,2677
1944087894,9121
1945804914,1147
1946204494,9207
1946969236,7090
1947299441,10563
1947825853,5695
1948099627,3826
1948221609,10670
1948826661,3867
1950225754,5276
1950475104,1658
1950534076,8658
1952052394,6944
1953164131,3390
1953366442,2028
1953662568,1669
1955217448,7538
1955819846,10799
1956381130,8936
1956653156,7250
1958655263,84
1958926026,9291
1959031855,8953
1959997749,1183
1961854044,6199
1962659234,4636
1962846529,10703
1964067811,1478
1964350501,8509
1964511209,5425
1965994326,8293
1971131751,3356
1972643635,6396
1973484207,5045
1974149940,1253
1975920904,7752
1976671131,10915
1976718606,4475
1976954581,8917
1981331879,9013
1982506856,3699
1982816317,3073
1983061365,258
1983564309,2243
1984807771,8538
1984854646,6090
1985379070,10907
1985461515,6780
1985558112,5401
1986096815,1249
1986826178,6988
1987882091,4723
1988811422,2561
1988900521,10592
1989390408,10023
1990951276,6610
1991073083,1803
1996798976,4983
1999885469,8998
2000892049,2520
2002434925,10950
2003274698,9335
2003378076,7370
2007083032,3035
2009869596,367
2011919121,7373
2012921982,6471
2013158356,7012
2014274937,1946
2019343376,312
2021090491,3984
2021266179,5872
2022132991,3721
2022521312,6957
2023084061,7665
2023438301,2311
2024179420,888
2024620356,7567
2026027008,5544
2026410996,1305
2027070287,1234
2028252179,3999
2028870096,29
2030487259,1974
2030522957,8167
2031179933,329
2033132361,7665
2033831948,3321
2035005912,2566
2035123642,6893
2035354430,938
2037874339,1251
2037965164,9378
2039113077,9942
2039391606,1971
2039499514,5872
2040103745,5162
2042603259,10148
2043582296,6251
2046090601,5347
2046854800,1138
2047273382,4231
2047683404,5217
2049397114,5389
2051145532,56
2051867674,6501
2052135574,2250
2052755739,4108
2053270080,1270
2053499706,3407
2054491569,2332
2054538350,5326
2055349180,10592
2055932183,10907
2058380947,7044
2059966142,6346
2060409047,189
2061749462,372
2062027055,553
2062310121,847
2062504709,8397
2063409084,764
2065209353,2211
2066013807,7146
2067582819,1261
2067702244,7447
2068985300,650
2069269278,2579
2069800997,3174
2070704295,633
2070853561,2979
2071695884,4098
2072057816,5361
2072064476,1570
2073218241,2834
2075607192,5014
2076467894,10633
2077805146,960
2078864515,560
2079630220,2657
2080240163,4123
2080376764,8500
2080407108,3055
2083431461,3290
2085358664,8841
2086014630,39
2086189332,823
2086219808,9819
2086432615,9459
2087936376,9538
2090478583,9431
2090603994,10012
2091711072,2216
2093641221,4944
2094100777,3229
2094167557,10679
2094929952,8020
2096965792,2326
2098223877,1859
2098245746,7101
2098867084,7161
2099446453,886
2099745665,10031
2100434816,8527
2100523467,1547
2105424777,10780
2106744444,9095
2107884367,6678
2108837190,355
2109358334,5149
2110221647,7466
2111897752,7041
2112644683,10921
2113040608,5726
2113707052,10365
2114615163,9649
2115976787,10067
2117042329,51
2117188502,653
2117652848,649
2117837446,6724
2117946481,9983
2118806266,3605
2119031525,6026
2119118633,8871
2119177359,1442
2120721673,4150
2122242948,5706
2122364344,4634
2122572040,5600
2124286251,4599
2125079052,1307
2125356685,1809
2125800742,3958
2126394851,463
2127585536,7565
2127643468,4156
2129058476,3795
2129253047,2670
2129533766,3941
2129572768,3017
2129857620,1000
2130085240,9637
2132438150,3376
2133222156,6316
2133910785,4647
2136148389,10123
2136559390,748
2137768346,1666
2138526067,4657
2138884432,5280
2139423036,3133
2139701819,10698
2141289353,5641
2142699804,3384
2146161007,191
2146431334,4371
2146859840,325
